Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
9/8/2015,Clear,rain,4.822222222,3.955555556,0.93,4.8461,172,7.7763,0,1018.61,Partly cloudy starting overnight continuing until afternoon.
9/9/2015,Mostly Cloudy,rain,5.955555556,4.061111111,0.87,8.8872,170,9.6439,0,1018.81,Partly cloudy starting overnight continuing until afternoon.
9/10/2015,Foggy,rain,5.911111111,3.272222222,0.93,12.5902,149,0.161,0,1018.13,Foggy starting overnight continuing until morning.
9/11/2015,Foggy,rain,4.822222222,1.911111111,1,12.7995,150,1.2397,0,1017.76,Foggy starting overnight continuing until morning.
9/12/2015,Foggy,rain,4.861111111,2.316666667,1,10.9158,152,1.1753,0,1017.89,Foggy starting overnight continuing until morning.
9/13/2015,Foggy,rain,4.933333333,0.972222222,1,20.2377,130,2.4633,0,1017.74,Foggy starting overnight continuing until morning.
9/14/2015,Clear,rain,7.105555556,3.733333333,0.93,20.1089,140,3.8801,0,1017.18,Foggy starting overnight continuing until morning.
9/15/2015,Partly Cloudy,rain,8.727777778,6.294444444,0.9,15.4882,166,7.0679,0,1017.27,Foggy starting overnight continuing until morning.
9/16/2015,Clear,rain,11.06666667,11.06666667,0.77,15.8746,160,9.7566,0,1016.66,Foggy starting overnight continuing until morning.
9/17/2015,Partly Cloudy,rain,12.73333333,12.73333333,0.72,17.5168,168,9.9015,0,1016.03,Foggy starting overnight continuing until morning.
9/18/2015,Clear,rain,13.5,13.5,0.7,17.8871,169,12.719,0,1015.51,Foggy starting overnight continuing until morning.
9/19/2015,Clear,rain,13.93333333,13.93333333,0.69,17.2592,168,14.9086,0,1015.02,Foggy starting overnight continuing until morning.
9/20/2015,Partly Cloudy,rain,11.34444444,11.34444444,0.79,13.846,149,9.9015,0,1015.17,Foggy starting overnight continuing until morning.
9/21/2015,Partly Cloudy,rain,9.994444444,7.855555556,0.86,15.5848,149,9.9015,0,1015.24,Foggy starting overnight continuing until morning.
9/22/2015,Partly Cloudy,rain,9.95,8.2,0.83,12.4936,159,9.8049,0,1015.35,Foggy starting overnight continuing until morning.
9/23/2015,Partly Cloudy,rain,8.888888889,6.827777778,0.89,13.0088,158,9.8371,0,1015.59,Foggy starting overnight continuing until morning.
9/24/2015,Clear,rain,7.805555556,5.361111111,0.89,13.9909,159,9.8049,0,1015.56,Foggy starting overnight continuing until morning.
9/25/2015,Clear,rain,8.244444444,5.927777778,0.84,13.7977,159,9.8049,0,1015.65,Foggy starting overnight continuing until morning.
9/26/2015,Partly Cloudy,rain,7.566666667,5.122222222,0.85,13.6528,165,9.7888,0,1015.93,Foggy starting overnight continuing until morning.
9/27/2015,Partly Cloudy,rain,6.644444444,3.95,0.87,13.9587,160,9.7566,0,1016.27,Foggy starting overnight continuing until morning.
9/28/2015,Clear,rain,6.577777778,3.866666667,0.87,13.9587,159,9.7566,0,1016.47,Partly cloudy starting overnight continuing until afternoon.
9/29/2015,Partly Cloudy,rain,4.755555556,2.266666667,0.92,10.5616,143,8.0983,0,1016.87,Partly cloudy starting overnight continuing until afternoon.
9/30/2015,Partly Cloudy,rain,5.027777778,3.611111111,0.93,6.5044,160,9.7566,0,1017.07,Partly cloudy starting overnight continuing until afternoon.
10/1/2015,Mostly Cloudy,rain,7.122222222,7.122222222,0.96,3.1395,112,3.9284,0,1015.83,Foggy in the morning.
10/2/2015,Overcast,rain,10.02222222,10.02222222,0.86,8.0661,197,6.0053,0,1018.88,Foggy in the morning.
10/3/2015,Overcast,rain,6.594444444,4.327777778,0.96,11.3183,149,3.3971,0,1019.27,Foggy in the morning.
10/4/2015,Foggy,rain,6.061111111,3.788888889,0.95,10.7548,151,2.8819,0,1019.26,Foggy in the morning.
10/5/2015,Foggy,rain,5.466666667,3.016666667,0.96,11.0446,150,2.9302,0,1019.57,Foggy in the morning.
10/6/2015,Foggy,rain,4.883333333,2.327777778,1,11.0124,149,0.6279,0,1019.46,Foggy starting overnight continuing until morning.
10/7/2015,Clear,rain,5.783333333,3.022222222,0.91,13.1537,145,8.3237,0,1017.17,Foggy starting overnight continuing until morning.
10/8/2015,Foggy,rain,4.861111111,2.294444444,0.98,11.0285,140,0.161,0,1018.97,Foggy starting overnight continuing until morning.
10/9/2015,Foggy,rain,4.888888889,2.338888889,0.98,10.9802,150,0.4669,0,1018.59,Foggy starting overnight continuing until morning.
10/10/2015,Foggy,rain,6.766666667,6.766666667,0.96,4.7012,52,2.8336,0,1015.8,Foggy in the morning.
10/11/2015,Foggy,rain,6.061111111,6.061111111,1,2.1252,276,0.8533,0,1016.06,Foggy in the morning.
10/12/2015,Foggy,rain,7.15,5.855555556,0.93,7.2611,28,1.4651,0,1016.75,Foggy in the morning.
10/13/2015,Foggy,rain,6.994444444,6.994444444,0.96,4.83,309,1.932,0,1017.65,Foggy in the morning.
10/14/2015,Foggy,rain,7.127777778,7.127777778,1,4.2504,328,1.6583,0,1017.93,Foggy in the morning.
10/15/2015,Foggy,rain,7.705555556,6.116666667,0.96,8.9355,350,2.576,0,1018.32,Foggy in the morning.
10/16/2015,Foggy,rain,7.888888889,6.366666667,0.95,8.7745,32,2.8658,0,1018.86,Foggy in the morning.
10/17/2015,Mostly Cloudy,rain,7.755555556,7.755555556,0.95,3.3488,41,3.4937,0,1019.17,Foggy in the morning.
10/18/2015,Mostly Cloudy,rain,8.861111111,7.133333333,0.93,10.8836,258,3.9767,0,1018.35,Foggy in the morning.
10/19/2015,Mostly Cloudy,rain,9.988888889,9.055555556,0.86,7.7763,236,4.6207,0,1019.12,Foggy in the morning.
10/20/2015,Clear,rain,8.955555556,7.477777778,0.93,9.5634,188,6.0053,0,1018.86,Foggy in the morning.
10/21/2015,Clear,rain,8.022222222,6.333333333,0.95,9.7566,169,4.0894,0,1019.05,Foggy in the morning.
10/22/2015,Clear,rain,7.822222222,5.583333333,0.96,12.6546,159,4.4436,0,1019.34,Foggy in the morning.
10/23/2015,Clear,rain,7.755555556,5.733333333,0.96,11.27,160,4.4275,0,1019.37,Foggy in the morning.
10/24/2015,Clear,rain,7.25,5.166666667,0.99,11.0285,168,4.186,0,1019.62,Foggy in the morning.
10/25/2015,Clear,rain,7.127777778,4.75,0.93,12.5741,158,4.3953,0,1019.45,Foggy in the morning.
3/27/2016,Foggy,rain,0.022222222,-3.638888889,0.99,11.4954,359,2.5921,0,1018.72,Foggy starting overnight continuing until afternoon.
3/28/2016,Mostly Cloudy,rain,0.238888889,-3.816666667,0.92,13.524,354,5.5384,0,1018.96,Foggy starting overnight continuing until afternoon.
3/29/2016,Partly Cloudy,rain,0.116666667,-4.6,0.85,16.9855,338,6.0697,0,1019.39,Foggy starting overnight continuing until afternoon.
3/30/2016,Clear,rain,1.138888889,-3.327777778,0.78,16.9694,328,7.9695,0,1019.68,Foggy starting overnight continuing until afternoon.
3/31/2016,Clear,rain,0.988888889,-2.716666667,0.79,12.6385,323,7.728,0,1020.17,Foggy starting overnight continuing until afternoon.
4/1/2016,Partly Cloudy,rain,8.477777778,7.688888889,0.82,6.1824,171,9.7888,0,1018.81,Partly cloudy starting overnight continuing until afternoon.
4/2/2016,Clear,rain,7.15,4.577777778,0.89,13.8943,140,7.8246,0,1017.28,Partly cloudy starting overnight continuing until afternoon.
4/3/2016,Clear,rain,4.972222222,2.1,0.93,12.7834,140,6.8586,0,1016.86,Partly cloudy starting in the morning continuing until night.
4/4/2016,Clear,rain,9.9,7.594444444,0.78,16.8406,150,8.2271,0,1017.02,Partly cloudy starting in the morning continuing until night.
4/5/2016,Partly Cloudy,rain,12.19444444,12.19444444,0.74,14.4256,150,9.8049,0,1016.75,Partly cloudy starting in the morning continuing until night.
4/6/2016,Partly Cloudy,rain,13.93333333,13.93333333,0.67,14.5866,141,9.9015,0,1016.23,Partly cloudy starting in the morning continuing until night.
4/7/2016,Partly Cloudy,rain,15.21111111,15.21111111,0.65,14.3612,151,9.982,0,1015.99,Partly cloudy starting in the morning continuing until night.
4/8/2016,Partly Cloudy,rain,15.11111111,15.11111111,0.66,15.8263,149,9.982,0,1015.51,Partly cloudy starting in the morning continuing until night.
4/9/2016,Partly Cloudy,rain,13,13,0.72,12.6546,139,9.982,0,1015.23,Partly cloudy starting in the morning continuing until night.
4/10/2016,Partly Cloudy,rain,11.06666667,11.06666667,0.77,2.8014,175,9.7083,0,1018.69,Partly cloudy starting overnight continuing until afternoon.
4/11/2016,Partly Cloudy,rain,12.75555556,12.75555556,0.69,1.4812,183,9.7566,0,1017.98,Partly cloudy starting overnight continuing until afternoon.
4/12/2016,Partly Cloudy,rain,12.97222222,12.97222222,0.7,4.9266,134,10.1913,0,1017.48,Partly cloudy starting overnight continuing until afternoon.
4/13/2016,Partly Cloudy,rain,12.88888889,12.88888889,0.72,4.9588,132,9.8049,0,1017.17,Partly cloudy starting overnight continuing until afternoon.
4/14/2016,Partly Cloudy,rain,12.35555556,12.35555556,0.74,7.7602,130,9.8049,0,1016.96,Partly cloudy starting overnight continuing until afternoon.
4/15/2016,Clear,rain,11.32222222,11.32222222,0.77,9.2575,126,8.5491,0,1016.82,Partly cloudy starting overnight continuing until afternoon.
4/16/2016,Clear,rain,9.027777778,7.927777778,0.83,7.7763,149,7.8729,0,1017.08,Partly cloudy starting overnight continuing until afternoon.
4/17/2016,Clear,rain,7.366666667,5.927777778,0.93,8.0017,140,7.8729,0,1017.16,Partly cloudy starting overnight continuing until afternoon.
4/18/2016,Clear,rain,6.5,5.066666667,0.93,7.406,145,8.1466,0,1017.12,Partly cloudy starting overnight continuing until afternoon.
4/19/2016,Clear,rain,6.183333333,4.205555556,0.93,9.4346,140,7.8246,0,1017.27,Partly cloudy starting overnight continuing until afternoon.
4/20/2016,Partly Cloudy,rain,5.655555556,4.233333333,0.93,6.8264,157,8.0983,0,1017.51,Partly cloudy starting overnight continuing until afternoon.
4/21/2016,Partly Cloudy,rain,5.111111111,3.633333333,0.93,6.7298,148,7.7763,0,1017.27,Partly cloudy starting overnight continuing until afternoon.
4/22/2016,Partly Cloudy,rain,5.088888889,2.483333333,0.93,11.4471,149,7.7763,0,1017.16,Partly cloudy starting in the morning continuing until night.
4/23/2016,Partly Cloudy,rain,6.422222222,3.772222222,0.87,13.3147,152,8.1466,0,1015.33,Partly cloudy starting in the morning continuing until night.
4/24/2016,Partly Cloudy,rain,4.444444444,1.861111111,0.92,10.6743,160,7.728,0,1017.07,Partly cloudy starting in the morning continuing until night.
4/25/2016,Partly Cloudy,rain,3.955555556,2.35,0.92,6.5527,150,7.7119,0,1017.06,Partly cloudy starting in the morning continuing until night.
4/26/2016,Clear,rain,3.055555556,0.083333333,0.96,11.2217,142,7.5187,0,1016.91,Partly cloudy starting in the morning continuing until night.
4/27/2016,Clear,rain,2.911111111,-0.077777778,0.96,11.1573,140,6.7942,0,1016.65,Partly cloudy starting in the morning continuing until night.
4/28/2016,Clear,rain,3.883333333,1.111111111,0.92,11.0607,140,6.8264,0,1016.75,Partly cloudy starting in the morning continuing until night.
4/29/2016,Mostly Cloudy,rain,3.966666667,1.027777778,0.93,11.9623,139,5.9731,0,1016.91,Partly cloudy starting in the morning continuing until night.
4/30/2016,Clear,rain,7.172222222,4.777777778,0.86,12.7834,149,7.8729,0,1017.14,Partly cloudy starting in the morning continuing until night.
5/1/2016,Clear,snow,-0.972222222,-3.916666667,0.88,8.1788,327,6.0697,0,1020.47,Foggy starting overnight continuing until afternoon.
5/2/2016,Partly Cloudy,snow,-4.661111111,-9.655555556,0.91,12.8961,328,6.1341,0,1023.32,Mostly cloudy starting overnight continuing until night.
5/3/2016,Mostly Cloudy,rain,1.227777778,-3.333333333,0.69,17.6617,309,11.27,0,1022.16,Mostly cloudy starting overnight continuing until night.
5/4/2016,Overcast,snow,-0.05,-3.983333333,0.82,12.6546,309,9.9015,0,1022.17,Mostly cloudy starting overnight continuing until night.
5/5/2016,Overcast,snow,-0.155555556,-3.583333333,0.83,10.4006,309,11.0768,0,1022.47,Mostly cloudy starting overnight continuing until night.
5/6/2016,Overcast,snow,-1.138888889,-5.05,0.87,11.5276,310,9.982,0,1022.26,Mostly cloudy starting overnight continuing until night.
5/7/2016,Overcast,snow,-0.627777778,-4.388888889,0.8,11.3505,300,15.8263,0,1022.29,Mostly cloudy starting overnight continuing until night.
5/8/2016,Mostly Cloudy,snow,-1.105555556,-4.944444444,0.8,11.27,320,14.5866,0,1022.49,Mostly cloudy starting overnight continuing until night.
5/9/2016,Mostly Cloudy,snow,-1.694444444,-5.627777778,0.78,11.1734,318,15.8263,0,1022.57,Mostly cloudy starting overnight continuing until night.
5/10/2016,Clear,snow,-1.016666667,-4.816666667,0.88,11.1734,309,6.0697,0,1021.05,Foggy starting overnight continuing until afternoon.
5/11/2016,Clear,snow,-1.133333333,-4.083333333,0.91,8.1144,301,5.7316,0,1021.44,Foggy starting overnight continuing until afternoon.
5/12/2016,Clear,snow,-2.127777778,-2.127777778,0.95,3.5581,246,6.0214,0,1021.56,Foggy starting overnight continuing until afternoon.
5/13/2016,Clear,snow,-2.222222222,-6.222222222,0.92,10.9963,263,6.0214,0,1021.94,Foggy starting overnight continuing until afternoon.
5/14/2016,Clear,snow,-3.227777778,-6.027777778,0.91,6.7298,282,6.1341,0,1022.52,Foggy starting overnight continuing until afternoon.
5/15/2016,Clear,snow,-3.288888889,-5.988888889,0.88,6.4561,314,9.7083,0,1022.38,Foggy starting overnight continuing until afternoon.
5/16/2016,Clear,snow,-4.261111111,-7.188888889,0.91,6.6332,310,9.7083,0,1022.67,Mostly cloudy starting overnight continuing until night.
5/17/2016,Partly Cloudy,snow,-3.394444444,-7.466666667,0.8,10.4167,298,14.4095,0,1022.97,Mostly cloudy starting overnight continuing until night.
5/18/2016,Overcast,snow,-4.35,-7.244444444,0.92,6.5366,334,9.6761,0,1023.39,Mostly cloudy starting overnight continuing until night.
5/19/2016,Overcast,snow,-3.794444444,-6.683333333,0.92,6.7298,338,7.8246,0,1023.18,Mostly cloudy starting overnight continuing until night.
5/20/2016,Overcast,snow,-3.816666667,-6.005555556,0.92,5.2003,313,6.0375,0,1023.83,Mostly cloudy starting overnight continuing until night.
5/21/2016,Overcast,snow,-3.816666667,-7.277777778,0.92,8.1949,270,6.118,0,1023.83,Mostly cloudy starting overnight continuing until night.
5/22/2016,Clear,snow,-2.922222222,-6.816666667,0.86,10.1108,265,4.5241,0,1023.95,Mostly cloudy starting overnight continuing until night.
5/23/2016,Clear,snow,-2.822222222,-7.394444444,0.85,12.8156,270,6.2951,0,1023.95,Mostly cloudy starting overnight continuing until night.
5/24/2016,Mostly Cloudy,snow,-2.2,-7.261111111,0.88,15.778,280,9.982,0,1024.05,Mostly cloudy starting overnight continuing until night.
5/25/2016,Partly Cloudy,snow,-0.094444444,-4.544444444,0.82,15.1823,297,9.4507,0,1023.91,Mostly cloudy starting overnight continuing until night.
5/26/2016,Mostly Cloudy,rain,0.116666667,-4.727777778,0.81,17.71,310,11.2056,0,1023.59,Mostly cloudy starting overnight continuing until night.
5/27/2016,Mostly Cloudy,rain,1.183333333,-4.011111111,0.75,22.0731,319,11.2056,0,1023.57,Mostly cloudy starting overnight continuing until night.
5/28/2016,Mostly Cloudy,rain,1.255555556,-2.944444444,0.74,15.5687,291,11.0285,0,1023.28,Mostly cloudy starting overnight continuing until night.
5/29/2016,Overcast,rain,2.266666667,-2.088888889,0.69,18.0481,301,11.27,0,1022.45,Mostly cloudy starting overnight continuing until night.
5/30/2016,Overcast,rain,1.216666667,-3.827777778,0.69,21.0105,300,11.0285,0,1022.12,Mostly cloudy starting overnight continuing until night.
5/31/2016,Mostly Cloudy,rain,1.061111111,-3.95,0.7,20.4792,299,9.9015,0,1022.17,Mostly cloudy starting overnight continuing until night.
6/1/2016,Foggy,snow,-2.2,-2.2,0.96,4.7012,191,0.6279,0,1010.4,Foggy throughout the day.
6/2/2016,Foggy,rain,0.177777778,0.177777778,0.99,3.0268,122,0.9338,0,1012.78,Foggy throughout the day.
6/3/2016,Foggy,snow,-1.805555556,-1.805555556,0.98,2.3345,219,1.2236,0,1015.23,Foggy starting overnight continuing until afternoon.
6/4/2016,Foggy,snow,-2.127777778,-4,0.96,5.0393,254,0.483,0,1015.72,Foggy starting overnight continuing until afternoon.
6/5/2016,Foggy,snow,-2.411111111,-4.227777778,1,4.8461,238,0.7567,0,1016.27,Foggy starting overnight continuing until afternoon.
6/6/2016,Foggy,snow,-1.038888889,-3.933333333,0.99,7.9695,274,1.9159,0,1016.95,Foggy starting overnight continuing until afternoon.
6/7/2016,Foggy,snow,-0.05,-3.083333333,0.92,9.016,295,3.1395,0,1017.28,Foggy starting overnight continuing until afternoon.
6/8/2016,Foggy,rain,0.027777778,-2.961111111,0.99,8.9033,307,1.3202,0,1017.89,Foggy starting overnight continuing until afternoon.
6/9/2016,Foggy,rain,0.022222222,-4.211111111,0.99,14.1841,350,1.4651,0,1018.5,Foggy starting overnight continuing until afternoon.
6/10/2016,Foggy,snow,-2.766666667,-2.766666667,0.99,4.5402,141,1.2558,0,1010.9,Foggy throughout the day.
6/11/2016,Foggy,snow,-2.688888889,-5.644444444,1,7.3577,162,0.322,0,1011.01,Foggy throughout the day.
6/12/2016,Foggy,snow,-2.527777778,-6.088888889,0.99,9.2253,160,0.322,0,1011.39,Foggy throughout the day.
6/13/2016,Foggy,snow,-2.011111111,-2.011111111,0.99,4.2826,176,0.3059,0,1011.72,Foggy throughout the day.
6/14/2016,Foggy,snow,-0.883333333,-3.755555556,0.92,8.0017,173,0.3381,0,1012.02,Foggy throughout the day.
6/15/2016,Foggy,snow,-0.911111111,-2.561111111,0.99,4.9105,212,0.8372,0,1012.2,Foggy throughout the day.
6/16/2016,Foggy,snow,-0.394444444,-0.394444444,0.98,1.9159,221,0.9177,0,1012.23,Foggy throughout the day.
6/17/2016,Foggy,rain,0.222222222,0.222222222,0.91,3.0912,309,0.8372,0,1012,Foggy throughout the day.
6/18/2016,Foggy,rain,0.244444444,0.244444444,0.99,0.6601,210,0.8855,0,1012.29,Foggy throughout the day.
6/19/2016,Foggy,rain,0.483333333,0.483333333,0.97,3.6064,343,1.1592,0,1012.52,Foggy throughout the day.
6/20/2016,Foggy,rain,0.044444444,0.044444444,0.92,3.1073,172,0.9016,0,1013.09,Foggy throughout the day.
6/21/2016,Foggy,snow,-0.077777778,-0.077777778,0.93,2.9302,147,0.7889,0,1013.57,Foggy throughout the day.
6/22/2016,Foggy,snow,-1.088888889,-1.088888889,1,4.6851,191,0.8533,0,1013.81,Foggy throughout the day.
6/23/2016,Foggy,snow,-1.038888889,-3.3,0.96,6.2468,179,0.7889,0,1014.01,Foggy throughout the day.
6/24/2016,Foggy,snow,-1.544444444,-3.694444444,0.99,5.796,160,0.322,0,1014.33,Foggy throughout the day.
6/25/2016,Foggy,snow,-1.5,-3.816666667,1,6.1985,169,0.4025,0,1014.51,Foggy throughout the day.
6/26/2016,Foggy,snow,-1.5,-3.816666667,1,6.1985,204,0.4025,0,1014.9,Foggy starting overnight continuing until afternoon.
6/27/2016,Mostly Cloudy,snow,-4.25,-4.25,0.93,3.4132,312,8.3237,0,1021.77,Foggy starting overnight continuing until afternoon.
6/28/2016,Foggy,snow,-0.994444444,-0.994444444,0.96,3.2522,188,0.7084,0,1015.19,Foggy starting overnight continuing until afternoon.
6/29/2016,Foggy,snow,-1.594444444,-1.594444444,0.96,3.1073,184,0.9499,0,1015.02,Foggy starting overnight continuing until afternoon.
6/30/2016,Foggy,snow,-2.15,-2.15,0.96,0.6118,286,0.9499,0,1015.24,Foggy starting overnight continuing until afternoon.
7/1/2016,Overcast,rain,9,6.127777778,0.8,20.0123,161,14.812,0,1015.27,Partly cloudy until night.
7/2/2016,Overcast,snow,-2.233333333,-4.305555556,0.89,5.4096,208,5.6511,0,1026.5,Mostly cloudy until night.
7/3/2016,Overcast,snow,-1.922222222,-5.588888889,0.88,9.9981,189,4.347,0,1024.13,Mostly cloudy until night.
7/4/2016,Foggy,snow,-2.783333333,-5.338888889,0.96,6.3112,160,0.161,0,1009.46,Foggy throughout the day.
7/5/2016,Foggy,snow,-1.277777778,-3.216666667,0.96,5.4257,249,1.1431,0,1014.3,Foggy throughout the day.
7/6/2016,Foggy,snow,-2.805555556,-6.811111111,0.96,10.6099,151,0.1932,0,1009.81,Foggy throughout the day.
7/7/2016,Foggy,snow,-2.733333333,-6.688888889,0.96,10.4489,161,0.1932,0,1010.1,Foggy throughout the day.
7/8/2016,Foggy,snow,-2.761111111,-2.761111111,0.96,2.8336,220,0.322,0,1010.63,Foggy throughout the day.
7/9/2016,Foggy,snow,-2.711111111,-2.711111111,1,4.4758,158,0.8372,0,1010.45,Foggy throughout the day.
7/10/2016,Overcast,snow,-2.144444444,-6.2,0.86,11.27,320,4.83,0,1025.18,Mostly cloudy until night.
7/11/2016,Overcast,snow,-2.466666667,-4.322222222,0.89,4.9105,199,3.8962,0,1023.23,Mostly cloudy until night.
7/12/2016,Overcast,snow,-2.744444444,-2.744444444,0.89,3.22,90,4.3631,0,1025.19,Mostly cloudy until night.
7/13/2016,Overcast,snow,-2.188888889,-2.188888889,0.88,2.8497,287,4.3631,0,1025.25,Mostly cloudy until night.
