satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,Quit_the_Company,promotion_last_5years,Departments,salary,employee_id
0.83,0.52,2,149,2,1,0,0,sales,low,EMP11035
0.48,1,4,261,3,0,0,0,accounting,low,EMP11036
0.3,0.58,2,189,4,1,0,0,accounting,low,EMP11037
0.72,0.85,5,237,4,0,0,0,accounting,low,EMP11038
0.61,0.52,3,224,3,0,0,0,hr,low,EMP11039
0.31,0.87,6,240,3,1,0,0,hr,low,EMP11040
0.62,0.81,3,245,2,1,0,0,hr,low,EMP11041
0.48,0.49,3,268,3,0,0,0,hr,low,EMP11042
0.97,0.89,4,208,2,1,0,0,technical,low,EMP11043
0.61,0.83,4,153,2,0,0,0,technical,low,EMP11044
0.93,0.99,3,169,3,0,0,0,technical,low,EMP11045
0.89,0.39,5,218,2,0,0,0,technical,low,EMP11046
0.95,0.9,3,155,3,0,0,0,technical,medium,EMP11047
0.36,0.44,5,155,3,0,0,0,technical,medium,EMP11048
0.29,0.39,6,105,6,0,0,0,technical,medium,EMP11049
0.65,0.83,4,251,2,0,0,0,technical,medium,EMP11050
0.72,0.54,4,219,2,0,0,0,technical,medium,EMP11051
0.51,0.56,4,198,2,1,0,0,technical,medium,EMP11052
0.54,0.53,4,158,2,0,0,0,technical,medium,EMP11053
0.66,0.58,3,157,2,0,0,0,support,medium,EMP11054
0.59,0.54,4,178,2,0,0,0,support,medium,EMP11055
0.45,0.48,3,145,2,0,0,0,support,medium,EMP11056
0.15,0.91,5,230,3,0,0,0,support,medium,EMP11057
0.95,0.53,3,174,3,0,0,0,support,medium,EMP11058
0.49,0.59,5,140,3,0,0,0,support,high,EMP11059
0.68,0.97,3,174,2,0,0,0,support,low,EMP11060
0.7,0.76,4,173,2,0,0,0,support,medium,EMP11061
0.9,0.73,2,203,4,0,0,0,support,medium,EMP11062
0.94,0.95,5,170,3,0,0,0,support,medium,EMP11063
0.8,0.86,3,203,3,0,0,0,support,medium,EMP11064
0.59,0.53,5,169,3,0,0,0,technical,low,EMP11065
0.43,0.96,3,109,6,0,0,0,technical,low,EMP11066
0.7,0.54,5,263,3,0,0,0,technical,low,EMP11067
0.51,0.62,4,185,3,0,0,0,management,low,EMP11068
0.12,0.49,4,191,5,0,0,0,IT,low,EMP11069
0.14,0.56,5,259,4,1,0,0,IT,low,EMP11070
0.86,0.91,4,253,3,0,0,0,IT,low,EMP11071
0.97,0.5,3,216,3,0,0,0,IT,low,EMP11072
1,0.86,2,264,3,0,0,0,IT,medium,EMP11073
0.49,0.63,3,181,3,1,0,0,product_mng,medium,EMP11074
0.9,0.93,3,209,3,0,0,0,product_mng,medium,EMP11075
0.82,0.89,4,239,2,0,0,0,product_mng,medium,EMP11076
0.59,0.48,3,197,3,0,0,0,product_mng,medium,EMP11077
0.97,0.57,4,150,2,0,0,0,IT,medium,EMP11078
0.69,0.88,3,164,10,0,0,0,management,medium,EMP11079
0.73,0.84,3,216,8,0,0,0,management,medium,EMP11080
0.48,0.74,2,271,8,1,0,0,management,medium,EMP11081
0.94,0.49,4,176,8,0,0,0,management,medium,EMP11082
0.74,0.73,3,156,8,0,0,0,management,medium,EMP11083
0.65,0.63,4,143,8,0,0,0,management,medium,EMP11084
0.93,0.94,4,233,6,0,0,0,IT,medium,EMP11085
0.57,0.67,3,138,6,1,0,0,IT,medium,EMP11086
0.9,0.49,3,259,6,0,0,0,IT,medium,EMP11087
0.55,0.86,4,169,6,0,0,0,IT,medium,EMP11088
0.59,0.73,3,172,6,0,0,0,product_mng,medium,EMP11089
0.72,0.98,4,156,3,0,0,0,product_mng,medium,EMP11090
0.87,0.52,4,140,3,0,0,0,product_mng,medium,EMP11091
0.86,0.82,4,212,2,0,0,0,product_mng,medium,EMP11092
0.61,0.5,4,269,3,0,0,0,IT,medium,EMP11093
0.45,0.63,5,111,5,0,0,0,management,medium,EMP11094
0.51,0.63,4,198,2,0,0,0,management,medium,EMP11095
0.87,0.92,4,263,3,0,0,0,management,medium,EMP11096
0.29,0.38,5,191,5,0,0,0,management,medium,EMP11097
0.57,0.64,3,188,3,0,0,0,management,medium,EMP11098
0.69,0.83,4,252,3,0,0,0,management,medium,EMP11099
0.61,0.9,2,142,3,0,0,0,marketing,high,EMP11100
0.96,0.85,4,247,3,0,0,0,sales,high,EMP11101
0.16,0.61,6,269,2,0,0,0,accounting,high,EMP11102
0.96,0.82,4,244,3,0,0,0,support,high,EMP11103
0.77,0.81,4,164,3,0,0,0,technical,high,EMP11104
0.85,0.87,6,232,5,0,0,0,management,high,EMP11105
0.37,0.49,3,177,3,0,0,0,marketing,high,EMP11106
0.68,0.65,3,173,3,1,0,0,marketing,high,EMP11107
0.87,0.6,5,165,2,1,0,0,marketing,high,EMP11108
0.95,0.8,3,225,2,0,0,0,sales,high,EMP11109
0.84,0.63,3,121,3,1,0,0,sales,low,EMP11110
0.44,0.51,2,219,4,0,0,0,sales,low,EMP11111
0.94,0.73,4,204,2,0,0,0,sales,low,EMP11112
0.85,0.94,5,235,4,0,0,0,sales,low,EMP11113
0.75,0.51,2,215,2,1,0,0,sales,low,EMP11114
0.76,0.67,5,243,3,0,0,0,sales,low,EMP11115
0.13,0.97,4,162,6,0,0,0,sales,low,EMP11116
0.6,0.79,4,262,3,0,0,0,sales,low,EMP11117
0.45,0.55,4,206,2,0,0,0,sales,low,EMP11118
0.49,1,2,125,4,1,0,0,sales,low,EMP11119
0.19,0.36,3,167,5,0,0,0,sales,low,EMP11120
0.68,0.89,5,218,5,0,0,0,sales,low,EMP11121
0.53,0.91,5,181,3,0,0,0,sales,low,EMP11122
1,0.77,5,269,3,0,0,0,sales,low,EMP11123
0.99,0.86,3,167,2,0,0,0,sales,low,EMP11124
0.29,0.75,6,271,10,0,0,0,sales,medium,EMP11125
0.54,0.83,4,201,8,1,0,0,sales,medium,EMP11126
0.25,0.9,6,229,8,0,0,0,sales,medium,EMP11127
0.71,0.76,4,148,8,0,0,0,accounting,medium,EMP11128
0.96,0.84,3,147,8,0,0,0,accounting,medium,EMP11129
0.8,0.9,4,211,8,0,0,0,accounting,medium,EMP11130
0.82,0.87,5,145,6,0,0,0,hr,medium,EMP11131
0.19,0.97,6,269,6,0,0,0,hr,medium,EMP11132
0.43,0.74,4,129,6,0,0,0,hr,medium,EMP11133
0.62,0.84,3,270,6,0,0,0,hr,medium,EMP11134
0.75,0.85,3,250,6,0,0,0,technical,medium,EMP11135
0.56,0.48,5,192,2,1,0,0,technical,medium,EMP11136
0.88,0.91,4,233,4,0,0,0,technical,high,EMP11137
0.63,0.57,4,192,3,0,0,0,technical,high,EMP11138
0.75,0.93,3,247,2,0,0,0,technical,high,EMP11139
0.74,1,4,192,4,0,0,0,technical,high,EMP11140
0.55,0.68,3,178,3,1,0,0,technical,high,EMP11141
0.87,0.55,4,197,3,0,0,0,technical,high,EMP11142
0.13,0.9,5,264,6,0,0,0,technical,high,EMP11143
0.33,0.64,2,274,3,1,0,0,technical,high,EMP11144
0.89,0.97,4,147,2,0,0,0,technical,low,EMP11145
0.56,0.94,3,154,3,1,0,0,support,low,EMP11146
0.95,0.61,3,224,2,1,0,0,support,low,EMP11147
0.57,0.59,4,250,2,0,0,0,support,low,EMP11148
0.72,0.53,3,179,3,0,0,0,support,low,EMP11149
0.28,0.44,4,170,2,0,0,0,support,low,EMP11150
0.54,0.61,4,118,5,0,0,0,support,low,EMP11151
0.54,0.95,4,256,3,0,0,0,support,low,EMP11152
0.99,0.8,3,209,2,0,0,0,support,medium,EMP11153
0.37,0.69,2,146,3,0,0,0,support,medium,EMP11154
0.77,0.87,3,275,4,1,0,0,support,medium,EMP11155
0.7,0.88,4,180,2,0,0,0,support,medium,EMP11156
0.8,0.74,3,228,3,0,0,0,technical,medium,EMP11157
0.52,0.63,3,204,3,0,0,0,technical,medium,EMP11158
0.69,0.55,3,172,2,0,0,0,technical,medium,EMP11159
0.6,0.62,5,274,3,0,0,0,management,medium,EMP11160
0.74,0.64,3,136,2,0,0,0,IT,medium,EMP11161
0.69,0.82,4,252,3,1,0,0,IT,medium,EMP11162
0.78,0.89,4,137,3,0,0,0,IT,medium,EMP11163
0.77,0.75,4,191,3,0,0,0,IT,medium,EMP11164
0.91,0.68,4,132,4,0,0,0,IT,medium,EMP11165
0.54,0.68,6,249,5,0,0,0,product_mng,medium,EMP11166
0.48,0.77,6,274,6,0,0,0,product_mng,medium,EMP11167
0.55,0.96,3,194,3,0,0,0,product_mng,medium,EMP11168
0.17,0.36,6,191,2,0,0,0,product_mng,medium,EMP11169
0.77,0.83,5,216,4,0,0,0,IT,medium,EMP11170
0.93,0.98,3,241,3,0,0,0,IT,medium,EMP11171
0.65,0.91,4,243,5,1,0,0,IT,medium,EMP11172
0.67,0.52,4,207,3,0,0,0,IT,medium,EMP11173
0.95,0.88,3,199,3,0,0,0,IT,medium,EMP11174
0.61,0.97,6,286,4,0,0,0,product_mng,medium,EMP11175
0.57,0.39,4,132,3,0,0,0,product_mng,high,EMP11176
0.65,1,4,229,4,0,0,0,product_mng,low,EMP11177
0.85,0.81,4,260,3,0,0,0,product_mng,medium,EMP11178
0.61,0.96,3,214,2,0,0,0,IT,medium,EMP11179
0.65,0.9,6,217,4,1,0,1,RandD,medium,EMP11180
0.92,0.93,4,225,2,0,0,1,RandD,medium,EMP11181
0.37,0.41,2,113,3,0,0,1,RandD,medium,EMP11182
0.48,0.77,5,250,2,0,0,1,RandD,medium,EMP11183
0.82,0.91,5,271,2,0,0,1,RandD,medium,EMP11184
0.84,0.75,4,135,3,0,0,1,RandD,medium,EMP11185
0.57,0.46,2,100,6,1,0,1,marketing,medium,EMP11186
0.8,0.75,4,224,3,0,0,1,sales,medium,EMP11187
0.49,0.91,4,134,4,0,0,0,accounting,low,EMP11188
0.79,0.82,5,158,2,0,0,0,support,low,EMP11189
0.48,0.67,3,183,2,0,0,0,technical,low,EMP11190
0.28,0.89,4,97,6,0,0,0,management,low,EMP11191
0.47,0.56,4,226,3,0,0,0,marketing,low,EMP11192
0.91,0.6,4,235,4,1,0,0,marketing,low,EMP11193
0.75,0.6,4,186,10,1,0,0,marketing,low,EMP11194
0.61,0.89,3,242,10,0,0,0,sales,high,EMP11195
0.47,0.79,3,284,10,0,0,0,sales,low,EMP11196
0.22,0.7,2,274,10,0,0,0,sales,high,EMP11197
0.5,0.48,4,130,10,0,0,0,sales,high,EMP11198
0.56,0.87,3,146,10,0,0,0,sales,low,EMP11199
0.84,0.85,4,207,10,0,0,0,sales,low,EMP11200
0.69,0.72,4,210,2,1,0,0,sales,high,EMP11201
0.53,0.64,3,143,2,0,0,0,sales,low,EMP11202
0.17,0.57,4,116,3,0,0,0,sales,medium,EMP11203
0.48,0.71,2,162,3,1,0,0,sales,high,EMP11204
0.94,0.51,3,242,3,0,0,0,sales,medium,EMP11205
0.77,0.89,4,153,7,0,0,0,sales,medium,EMP11206
1,0.72,5,194,7,1,0,0,sales,medium,EMP11207
0.49,0.65,4,233,7,0,0,0,sales,medium,EMP11208
0.93,0.73,4,283,7,0,0,0,sales,high,EMP11209
0.38,0.43,3,188,7,0,0,0,sales,medium,EMP11210
0.6,0.54,4,182,6,0,0,0,sales,medium,EMP11211
0.5,0.82,2,286,6,0,0,0,sales,medium,EMP11212
0.97,0.55,5,212,6,0,0,0,sales,high,EMP11213
0.93,0.95,5,176,6,0,0,1,accounting,medium,EMP11214
0.5,1,5,264,8,0,0,1,accounting,high,EMP11215
0.52,0.84,3,261,8,0,0,1,accounting,low,EMP11216
0.5,0.71,4,163,8,0,0,1,hr,medium,EMP11217
0.55,0.4,3,139,8,0,0,1,hr,medium,EMP11218
0.95,0.84,3,261,8,1,0,1,hr,medium,EMP11219
0.48,0.42,2,275,6,1,0,1,hr,medium,EMP11220
0.51,0.39,5,132,6,1,0,1,technical,low,EMP11221
0.96,0.48,3,202,6,0,0,0,technical,low,EMP11222
0.97,0.84,4,177,6,0,0,0,technical,low,EMP11223
0.97,0.66,5,234,6,0,0,0,technical,low,EMP11224
0.71,0.54,4,188,6,0,0,0,technical,low,EMP11225
0.82,0.49,5,203,6,0,0,0,technical,low,EMP11226
0.57,1,4,227,10,0,0,0,technical,low,EMP11227
0.48,0.93,3,150,10,0,0,0,technical,low,EMP11228
0.71,0.64,3,267,3,0,0,0,technical,low,EMP11229
0.63,0.61,5,186,10,0,0,0,technical,low,EMP11230
0.99,0.84,4,142,10,0,0,0,technical,high,EMP11231
0.79,0.83,3,126,10,1,0,0,support,low,EMP11232
0.65,0.85,4,201,10,0,0,0,support,low,EMP11233
0.7,0.85,4,142,2,0,0,0,support,low,EMP11234
0.99,0.94,4,167,4,0,0,0,support,low,EMP11235
0.65,0.62,4,258,2,0,0,0,support,high,EMP11236
0.92,0.85,3,207,2,0,0,0,support,low,EMP11237
0.24,0.5,4,282,4,1,0,0,support,low,EMP11238
0.39,0.89,3,188,5,0,0,0,support,low,EMP11239
0.82,0.85,3,214,2,0,0,0,support,high,EMP11240
0.78,0.89,4,272,2,0,0,0,support,low,EMP11241
0.62,0.79,3,259,3,0,0,0,support,medium,EMP11242
0.6,0.61,5,191,2,1,0,0,technical,high,EMP11243
0.49,0.57,3,192,3,0,0,0,technical,medium,EMP11244
0.82,0.82,3,164,3,0,0,0,technical,high,EMP11245
0.48,0.81,4,149,2,0,0,0,management,medium,EMP11246
0.69,0.56,4,149,3,0,0,0,IT,medium,EMP11247
0.4,0.89,2,165,3,0,0,0,IT,medium,EMP11248
0.72,0.8,3,222,3,0,0,0,IT,medium,EMP11249
0.75,0.84,5,222,3,1,0,0,IT,medium,EMP11250
0.5,0.77,3,265,3,0,0,0,IT,medium,EMP11251
0.78,0.5,5,247,4,0,0,0,product_mng,medium,EMP11252
0.76,0.45,4,147,2,0,0,0,product_mng,medium,EMP11253
0.94,0.52,3,273,3,0,0,0,product_mng,high,EMP11254
0.24,0.94,6,144,4,0,0,0,product_mng,low,EMP11255
0.99,0.66,3,181,2,0,0,0,IT,medium,EMP11256
0.67,0.64,3,198,2,1,0,0,management,medium,EMP11257
0.76,0.57,5,255,4,0,0,0,management,medium,EMP11258
0.76,0.77,4,169,10,0,0,0,management,medium,EMP11259
0.55,0.64,4,201,10,1,0,0,management,medium,EMP11260
0.74,0.6,4,274,10,1,0,0,management,medium,EMP11261
0.81,0.85,4,134,10,1,0,0,management,medium,EMP11262
0.98,0.67,3,190,10,0,0,0,IT,medium,EMP11263
0.98,0.98,4,170,10,0,0,0,IT,medium,EMP11264
0.58,0.91,3,154,10,0,0,0,product_mng,high,EMP11265
0.18,0.75,3,142,2,0,0,0,product_mng,low,EMP11266
0.57,0.67,5,235,2,0,0,0,product_mng,low,EMP11267
0.7,0.62,3,110,3,0,0,0,product_mng,low,EMP11268
0.49,0.77,3,211,3,0,0,0,IT,high,EMP11269
0.7,0.56,4,214,3,0,0,1,management,medium,EMP11270
0.16,0.93,5,210,7,0,0,1,management,medium,EMP11271
0.58,0.59,3,207,7,0,0,1,management,medium,EMP11272
0.66,0.57,4,161,7,0,0,1,management,medium,EMP11273
0.51,0.55,2,102,7,0,0,1,management,medium,EMP11274
0.48,0.84,4,186,7,0,0,1,management,medium,EMP11275
0.56,0.71,3,211,6,0,0,1,marketing,low,EMP11276
0.81,0.62,3,240,6,0,0,1,sales,low,EMP11277
0.57,0.7,4,237,6,0,0,0,accounting,low,EMP11278
0.66,0.53,3,164,6,0,0,0,support,low,EMP11279
0.22,0.91,6,222,8,0,0,0,technical,low,EMP11280
0.96,0.71,3,205,8,1,0,0,management,medium,EMP11281
0.87,0.88,4,140,8,0,0,0,marketing,medium,EMP11282
0.61,0.42,2,103,8,0,0,0,marketing,medium,EMP11283
0.66,0.85,3,178,8,1,0,0,marketing,medium,EMP11284
0.9,0.51,4,137,6,0,0,0,sales,medium,EMP11285
0.64,0.67,3,143,6,0,0,0,sales,medium,EMP11286
0.76,0.82,4,170,6,0,0,0,sales,medium,EMP11287
0.97,0.41,5,135,6,0,0,0,sales,medium,EMP11288
0.69,0.76,3,174,6,0,0,0,sales,medium,EMP11289
0.98,0.55,3,166,6,1,0,0,sales,medium,EMP11290
0.18,0.61,5,174,6,0,0,0,sales,medium,EMP11291
0.62,0.91,3,251,10,0,0,0,sales,medium,EMP11292
0.29,0.37,6,187,10,1,0,0,sales,high,EMP11293
0.87,0.48,5,170,3,0,0,0,sales,low,EMP11294
0.91,0.64,3,241,10,0,0,0,sales,medium,EMP11295
0.53,0.79,3,221,10,1,0,0,sales,medium,EMP11296
0.69,0.73,4,257,10,1,0,0,sales,medium,EMP11297
0.14,0.58,4,275,10,0,0,0,sales,medium,EMP11298
0.7,0.77,4,245,2,0,0,0,sales,low,EMP11299
0.77,0.75,6,246,6,0,0,0,sales,low,EMP11300
0.77,0.76,6,263,6,0,0,0,sales,low,EMP11301
0.76,0.99,3,133,4,0,0,0,sales,low,EMP11302
0.66,0.49,4,157,3,0,0,0,sales,low,EMP11303
0.5,0.95,3,198,4,0,0,0,accounting,low,EMP11304
0.57,0.9,5,145,3,0,0,0,accounting,low,EMP11305
0.97,0.62,6,118,2,0,0,0,accounting,low,EMP11306
0.26,0.99,5,184,5,0,0,0,hr,low,EMP11307
0.72,0.62,3,243,2,1,0,0,hr,low,EMP11308
0.83,0.93,3,247,2,0,0,0,hr,low,EMP11309
0.55,0.4,3,158,3,0,0,0,hr,low,EMP11310
0.77,0.74,5,243,2,0,0,0,technical,low,EMP11311
0.24,0.63,4,203,5,0,0,0,technical,low,EMP11312
0.8,0.96,3,161,3,0,0,0,technical,low,EMP11313
0.5,0.59,4,214,3,1,0,0,technical,low,EMP11314
0.66,0.59,4,179,3,0,0,0,technical,low,EMP11315
0.66,0.77,4,188,2,0,0,0,technical,low,EMP11316
0.66,0.81,3,174,3,0,0,0,technical,low,EMP11317
0.96,0.83,3,177,4,0,0,0,technical,low,EMP11318
0.75,0.94,5,194,4,0,0,0,technical,low,EMP11319
0.78,0.77,3,244,2,0,0,0,technical,medium,EMP11320
0.57,0.82,4,269,2,0,0,0,technical,medium,EMP11321
0.78,0.68,2,159,3,1,0,0,support,medium,EMP11322
0.57,0.88,4,140,2,0,0,0,support,medium,EMP11323
0.84,0.56,5,224,2,0,0,0,support,medium,EMP11324
0.23,0.94,5,242,4,0,0,0,support,medium,EMP11325
0.53,0.37,3,180,3,0,0,0,support,medium,EMP11326
0.82,0.71,3,150,3,0,0,0,support,medium,EMP11327
0.59,0.64,5,269,3,0,0,0,support,medium,EMP11328
0.5,0.52,2,178,2,0,0,0,support,medium,EMP11329
1,0.74,2,187,3,0,0,0,support,medium,EMP11330
0.94,0.61,3,140,2,0,0,0,support,medium,EMP11331
0.86,0.61,4,193,2,0,0,0,support,high,EMP11332
0.73,0.49,4,243,2,0,0,0,technical,low,EMP11333
0.49,0.94,3,144,3,1,0,0,technical,medium,EMP11334
0.79,0.73,2,147,2,0,0,0,technical,medium,EMP11335
0.83,0.5,6,165,3,0,0,0,management,medium,EMP11336
0.85,0.67,3,176,2,0,0,0,IT,medium,EMP11337
0.65,0.37,3,170,6,0,0,0,IT,low,EMP11338
0.94,0.65,4,213,2,1,0,0,IT,low,EMP11339
0.76,0.81,4,242,2,0,0,0,IT,low,EMP11340
0.77,0.54,4,139,3,1,0,0,IT,low,EMP11341
0.77,0.91,4,239,3,1,0,0,product_mng,low,EMP11342
0.59,0.64,5,123,2,0,0,0,product_mng,low,EMP11343
0.69,0.9,3,185,4,0,0,0,product_mng,low,EMP11344
0.51,0.85,4,186,2,0,0,0,product_mng,low,EMP11345
0.8,0.67,3,178,3,0,0,0,IT,low,EMP11346
0.98,0.7,3,153,10,0,0,0,management,high,EMP11347
0.69,0.72,4,185,10,1,0,0,management,high,EMP11348
0.14,0.76,4,142,10,0,0,0,management,high,EMP11349
0.95,0.9,4,221,10,1,0,0,management,high,EMP11350
0.53,0.61,3,148,10,0,0,0,management,high,EMP11351
0.64,0.52,5,258,10,1,0,0,management,high,EMP11352
0.51,0.73,4,229,3,0,0,0,sales,low,EMP11353
0.36,0.73,2,111,2,0,0,0,sales,low,EMP11354
0.62,0.97,2,271,3,0,0,0,sales,low,EMP11355
0.98,0.58,4,133,3,0,0,0,sales,low,EMP11356
0.53,0.7,4,223,3,0,0,0,sales,low,EMP11357
0.8,0.95,4,272,2,0,0,0,sales,low,EMP11358
0.73,0.77,3,233,3,0,0,0,sales,medium,EMP11359
0.82,0.8,3,162,3,0,0,0,sales,medium,EMP11360
0.62,0.75,5,165,4,0,0,0,sales,medium,EMP11361
0.87,0.48,5,242,3,0,0,0,sales,medium,EMP11362
0.43,0.65,4,124,2,0,0,0,sales,medium,EMP11363
0.57,0.6,2,163,3,0,0,0,sales,medium,EMP11364
0.91,0.77,3,144,3,0,0,0,sales,medium,EMP11365
0.75,0.59,5,149,4,0,0,0,sales,medium,EMP11366
0.76,0.8,5,217,2,0,0,0,sales,medium,EMP11367
0.85,0.49,4,139,2,0,0,0,sales,medium,EMP11368
0.56,0.67,3,270,2,0,0,0,sales,medium,EMP11369
0.86,0.84,3,177,3,0,0,0,sales,medium,EMP11370
0.21,0.43,5,175,2,1,0,0,sales,high,EMP11371
0.94,0.59,3,151,2,0,0,0,sales,low,EMP11372
0.98,0.74,3,185,3,0,0,0,sales,medium,EMP11373
0.42,0.45,3,227,3,0,0,0,sales,medium,EMP11374
0.98,0.89,4,218,2,0,0,0,sales,medium,EMP11375
1,0.93,5,167,3,0,0,0,sales,medium,EMP11376
0.95,0.52,3,183,2,1,0,0,sales,low,EMP11377
0.95,0.5,4,259,3,0,0,0,sales,low,EMP11378
0.68,0.53,3,138,2,1,0,0,sales,low,EMP11379
0.64,0.38,5,122,4,0,0,0,sales,low,EMP11380
0.24,0.62,6,225,6,0,0,0,sales,low,EMP11381
0.37,0.72,3,121,2,0,0,0,sales,low,EMP11382
0.67,0.4,4,274,3,0,0,0,sales,low,EMP11383
0.86,0.89,4,153,4,0,0,0,sales,low,EMP11384
0.43,0.38,3,119,2,0,0,0,sales,low,EMP11385
0.67,0.67,4,141,2,1,0,0,sales,low,EMP11386
0.92,0.6,4,161,3,0,0,0,IT,low,EMP11387
0.43,0.46,2,186,2,0,0,0,product_mng,low,EMP11388
0.52,0.8,3,252,4,0,0,0,product_mng,low,EMP11389
0.16,0.42,3,182,3,1,0,0,product_mng,low,EMP11390
0.49,0.6,4,264,2,1,0,0,product_mng,low,EMP11391
0.37,0.63,4,167,3,0,0,0,IT,low,EMP11392
0.98,0.68,5,171,3,0,0,0,management,high,EMP11393
0.33,0.97,5,130,4,0,0,0,management,high,EMP11394
0.14,0.79,5,271,4,0,0,0,management,high,EMP11395
0.54,0.79,5,249,3,1,0,0,management,high,EMP11396
0.63,0.48,4,180,4,0,0,0,management,high,EMP11397
0.55,0.69,4,220,3,1,0,0,management,high,EMP11398
0.84,0.53,3,210,4,1,0,0,marketing,medium,EMP11399
0.51,0.97,4,258,2,0,0,0,sales,medium,EMP11400
0.15,0.75,3,150,4,0,0,1,accounting,medium,EMP11401
0.97,0.79,5,259,3,0,0,1,support,medium,EMP11402
0.67,0.69,3,231,3,0,0,1,technical,medium,EMP11403
0.48,0.67,4,220,3,0,0,1,management,medium,EMP11404
0.69,0.58,4,149,3,0,0,1,marketing,medium,EMP11405
0.6,0.62,3,238,4,0,0,1,marketing,medium,EMP11406
0.82,0.71,2,209,5,0,0,1,marketing,medium,EMP11407
0.86,0.95,4,149,3,0,0,1,sales,medium,EMP11408
0.69,0.59,4,264,3,0,0,0,sales,medium,EMP11409
0.87,0.87,5,207,2,0,0,0,sales,high,EMP11410
0.17,0.78,3,239,6,0,0,0,sales,low,EMP11411
0.94,0.51,6,239,5,0,0,0,sales,medium,EMP11412
0.5,1,4,258,3,0,0,0,sales,medium,EMP11413
0.16,0.72,3,203,3,0,0,0,sales,medium,EMP11414
0.89,0.99,2,258,3,0,0,0,sales,medium,EMP11415
0.69,0.51,3,257,3,1,0,0,IT,low,EMP11416
0.5,0.51,5,134,3,0,0,0,product_mng,low,EMP11417
0.16,0.46,6,240,2,0,0,0,product_mng,low,EMP11418
0.75,0.99,2,237,5,1,0,0,product_mng,low,EMP11419
0.64,0.66,5,157,2,0,0,0,product_mng,low,EMP11420
0.78,0.43,4,275,3,0,0,0,IT,low,EMP11421
0.81,0.74,2,228,3,0,0,0,management,high,EMP11422
0.55,0.58,3,254,2,0,0,0,management,high,EMP11423
0.53,0.53,4,257,2,0,0,0,management,high,EMP11424
0.69,0.73,3,231,2,1,0,0,management,high,EMP11425
0.8,0.53,3,217,3,0,0,0,management,high,EMP11426
0.77,0.98,3,286,6,0,0,0,management,high,EMP11427
0.84,0.8,4,236,3,0,0,0,marketing,low,EMP11428
0.64,0.55,4,215,2,0,0,0,sales,low,EMP11429
0.78,0.57,4,157,3,0,0,0,accounting,low,EMP11430
0.67,0.7,3,149,3,0,0,0,support,low,EMP11431
0.81,0.77,3,221,2,0,0,0,technical,low,EMP11432
0.91,0.82,4,238,2,0,0,0,management,low,EMP11433
0.75,0.89,6,250,2,0,0,0,marketing,medium,EMP11434
0.78,0.96,3,202,4,1,0,0,marketing,medium,EMP11435
0.54,0.52,4,173,2,0,0,0,marketing,medium,EMP11436
0.77,0.71,5,250,3,1,0,0,sales,medium,EMP11437
0.89,0.63,4,270,3,1,0,0,sales,medium,EMP11438
0.16,0.98,3,232,5,0,0,0,sales,medium,EMP11439
0.77,0.99,4,260,3,0,0,0,sales,medium,EMP11440
0.69,0.48,5,232,4,0,0,0,sales,medium,EMP11441
0.61,0.81,4,134,3,0,0,0,sales,medium,EMP11442
0.59,0.81,4,189,3,0,0,0,sales,medium,EMP11443
0.58,0.8,4,113,3,0,0,0,IT,medium,EMP11444
0.88,0.67,5,264,3,0,0,0,product_mng,medium,EMP11445
0.51,0.63,5,260,2,0,0,0,product_mng,high,EMP11446
0.31,0.7,3,132,3,0,0,0,product_mng,low,EMP11447
0.52,0.52,4,168,3,0,0,0,product_mng,medium,EMP11448
0.57,0.46,3,186,3,1,0,0,IT,medium,EMP11449
0.5,0.77,3,267,2,0,0,0,management,high,EMP11450
0.74,0.63,3,180,3,0,0,0,management,high,EMP11451
0.74,0.77,3,211,3,0,0,0,management,high,EMP11452
0.82,0.51,2,268,2,0,0,0,management,high,EMP11453
0.74,0.71,3,206,3,0,0,0,management,high,EMP11454
0.2,0.59,6,113,3,0,0,0,management,high,EMP11455
0.63,0.48,4,179,3,0,0,0,marketing,low,EMP11456
0.19,0.8,6,157,6,1,0,0,sales,low,EMP11457
0.4,0.62,4,127,5,0,0,0,accounting,low,EMP11458
0.71,0.37,2,179,5,0,0,1,support,low,EMP11459
0.84,0.73,4,197,3,0,0,1,technical,low,EMP11460
0.59,0.84,4,251,4,1,0,1,management,low,EMP11461
0.57,0.85,4,250,3,1,0,1,marketing,low,EMP11462
0.81,0.61,2,176,5,0,0,1,marketing,low,EMP11463
0.8,0.7,4,246,3,0,0,1,marketing,low,EMP11464
0.49,0.66,3,155,3,0,0,1,sales,low,EMP11465
0.55,0.64,3,178,2,0,0,1,sales,low,EMP11466
0.68,0.4,3,213,5,1,0,1,sales,low,EMP11467
0.55,0.67,3,150,2,0,0,1,sales,low,EMP11468
0.59,0.62,3,166,2,0,0,0,sales,low,EMP11469
0.91,0.8,5,169,4,0,0,0,sales,low,EMP11470
0.48,0.9,4,208,3,0,0,0,sales,low,EMP11471
0.84,0.66,3,209,2,0,0,0,sales,low,EMP11472
0.73,0.54,4,167,3,0,0,0,IT,medium,EMP11473
0.28,0.59,6,281,3,0,0,0,product_mng,medium,EMP11474
0.77,0.65,3,156,4,0,0,0,product_mng,medium,EMP11475
0.67,0.65,3,265,3,0,0,0,product_mng,medium,EMP11476
